,steps,heart_rate,raw_intensity,feeling_rate,time_of_day
4117,652,91.03,67.98,2,5
4118,1251,85.93,53.83,2,5
4119,2961,88.0,88.51,2,5
4120,0,112.0,7.33,2,5
4121,0,112.0,4.12,2,6
4122,0,112.0,3.42,2,6
4123,86,112.0,54.0,2,3
4124,1263,93.08,75.05,2,3
4125,950,89.85,68.88,2,3
4126,104,85.76,35.98,2,4
4127,394,86.71,46.82,2,4
4128,153,87.24,36.04,2,4
4129,219,84.36,36.08,2,4
4130,337,85.73,47.83,2,5
4131,1568,84.97,59.58,2,5
4132,3360,89.6,77.12,2,5
4133,2331,83.73,57.72,2,5
4134,2390,84.65,64.53,2,6
4135,1115,80.62,48.2,2,6
4136,0,112.0,3.75,2,6
4137,0,112.0,5.0,2,6
4138,0,112.0,2.0,2,3
4139,111,88.3,46.72,2,3
4140,122,87.7,39.94,2,3
4141,1827,89.5,55.85,2,4
4142,2343,84.36,66.1,2,4
4143,120,86.72,37.42,2,4
4144,103,90.23,33.4,2,4
4145,64,89.31,35.43,2,5
4146,2211,93.6,70.65,2,5
4147,641,90.5,48.85,2,5
4148,185,86.34,40.85,2,5
4149,51,90.84,35.67,2,6
4150,0,112.0,5.0,2,6
4151,0,112.0,5.0,2,6
4152,0,112.0,4.0,2,6
4153,0,112.0,4.0,2,2
4154,93,91.87,36.61,2,3
4155,174,90.75,41.02,2,3
4156,106,85.84,23.33,2,3
4157,60,89.71,31.36,2,3
4158,2308,92.8,73.76,2,4
4159,60,81.79,29.53,2,4
4160,559,89.11,50.53,2,4
4161,406,94.59,71.31,2,4
4162,101,96.45,23.68,2,5
4163,1939,86.19,55.8,2,5
4164,2278,93.18,69.87,2,5
4165,921,84.24,54.07,2,5
4166,0,96.33,52.11,2,2
4167,154,92.33,43.33,2,2
4168,1444,86.92,55.12,2,3
4169,1021,80.64,31.27,2,3
4170,256,87.18,46.52,2,3
4171,68,85.53,43.77,2,3
4172,151,86.04,43.93,2,4
4173,2646,91.29,74.63,2,4
4174,2209,85.04,60.2,2,4
4175,124,82.11,38.12,2,4
4176,751,85.59,57.18,2,5
4177,876,83.5,29.48,2,5
4178,1800,85.04,52.88,2,5
4179,0,102.0,32.81,2,5
4180,0,87.33,23.5,2,6
4181,0,112.0,44.0,2,6
4182,0,88.53,30.53,2,3
4183,110,87.41,41.75,2,3
4184,171,91.27,44.6,2,3
4185,2962,93.18,88.22,2,3
4186,1332,92.24,60.47,2,4
4187,85,88.53,33.5,2,4
4188,0,112.0,4.0,2,5
4189,0,112.0,22.0,2,6
4190,33,84.81,24.0,2,3
4191,1100,93.24,54.48,2,3
4192,191,84.0,36.37,2,4
4193,326,89.21,43.82,2,4
4194,240,89.82,50.47,2,4
4195,203,85.33,54.33,2,4
4196,3946,96.0,95.02,2,5
4197,1291,90.5,60.7,2,5
4198,1429,83.56,50.22,2,5
4199,2563,83.08,68.12,2,5
4200,260,90.18,69.14,2,6
4201,445,96.0,75.54,2,3
4202,272,89.32,33.82,2,3
4203,46,86.0,22.5,2,3
4204,113,89.6,46.92,2,4
4205,485,89.03,57.17,2,4
4206,1454,93.87,82.63,2,4
4207,2337,93.33,102.75,2,5
4208,1778,96.0,78.62,2,5
4209,357,85.0,35.67,2,5
4210,46,81.65,26.88,2,5
4211,0,80.43,25.72,2,6
4212,12,80.0,40.0,2,6
4213,220,88.37,51.25,2,3
4214,652,92.31,69.38,2,3
4215,31,86.4,48.25,2,4
4216,375,84.88,47.07,2,4
4217,504,86.06,53.1,2,5
4218,493,86.97,44.7,2,5
4219,345,85.44,40.57,2,5
4220,46,97.29,27.29,2,5
4221,0,112.0,9.5,2,6
4222,59,88.93,32.22,2,2
4223,42,86.94,32.18,2,3
4224,15,85.26,27.48,2,3
4225,132,87.5,45.94,2,4
4226,0,81.5,21.25,2,4
4227,341,84.27,39.45,2,4
4228,1484,83.73,50.85,2,5
4229,410,94.0,22.9,2,5
4230,796,96.0,90.42,2,5
4231,0,112.0,3.0,2,5
4232,0,112.0,5.0,2,6
4233,0,112.0,5.0,2,6
4234,0,112.0,3.0,2,2
4235,71,93.57,28.31,2,2
4236,380,86.19,46.1,2,3
4237,0,81.05,21.04,2,3
4238,86,84.36,30.45,2,3
4239,3379,92.44,82.57,2,3
4240,475,94.7,37.37,2,4
4241,2465,86.89,66.93,2,4
4242,1355,83.79,53.63,2,4
4243,12,82.83,32.78,2,4
4244,631,89.04,39.17,2,5
4245,0,83.27,24.05,2,5
4246,10,104.21,15.76,2,5
4247,10,103.45,25.38,2,5
4248,10,85.25,21.55,2,6
4249,28,104.14,29.67,2,6
4250,0,122.0,20.0,2,6
4251,0,112.0,4.75,2,2
4252,0,112.0,2.67,2,2
4253,0,112.0,8.0,2,2
4254,51,95.14,31.71,2,3
4255,12,88.17,29.17,2,3
4256,0,84.96,20.73,2,3
4257,29,84.81,30.95,2,4
4258,40,87.44,16.57,2,4
4259,119,84.64,25.62,2,4
4260,358,84.47,38.08,2,4
4261,85,83.84,32.55,2,5
4262,48,104.31,22.84,2,5
4263,0,107.83,16.64,2,5
4264,89,103.38,41.41,2,5
4265,0,112.0,2.0,2,6
4266,169,91.65,49.94,2,2
4267,117,83.12,26.91,2,2
4268,332,88.25,43.1,2,3
4269,37,89.43,20.91,2,3
4270,336,89.24,40.02,2,3
4271,184,87.11,29.07,2,3
4272,202,84.18,29.22,2,4
4273,1078,84.47,51.1,2,4
4274,1931,93.09,63.17,2,4
4275,825,86.4,53.95,2,4
4276,2503,94.22,74.58,2,5
4277,145,81.29,25.09,2,5
4278,636,101.09,37.4,2,5
4279,205,85.53,33.88,2,5
4280,656,83.72,38.8,2,6
4281,92,83.21,33.77,2,6
4282,213,91.13,44.44,2,2
4283,105,85.37,31.24,2,2
4284,21,93.61,26.42,2,3
4285,66,83.73,26.5,2,3
4286,124,93.69,50.77,2,3
4287,583,90.97,69.65,2,3
4288,662,89.91,62.13,2,4
4289,1346,86.67,62.92,2,4
4290,126,91.86,47.19,2,4
4291,183,85.36,35.28,2,4
4292,110,83.38,34.37,2,5
4293,2749,88.89,71.33,2,5
4294,1268,82.43,49.77,2,5
4295,674,84.16,53.28,2,5
4296,101,85.96,30.59,2,6
4297,0,87.43,24.14,2,6
4298,0,112.0,2.0,2,6
4299,0,112.0,6.0,2,2
4300,292,90.19,50.51,2,2
4301,273,88.41,45.18,2,3
4302,1271,83.28,51.78,2,3
4303,1327,82.56,55.18,2,3
4304,15,87.33,39.0,2,4
4305,406,87.04,44.82,2,4
4306,371,94.15,57.0,2,4
4307,627,95.2,43.78,2,5
4308,902,85.03,42.32,2,5
4309,39,84.52,25.38,2,6
4310,0,112.0,11.0,2,1
4311,55,96.52,45.86,2,2
4312,102,88.64,25.68,2,3
4313,134,91.84,31.14,2,3
4314,211,84.36,39.47,2,3
4315,20,84.8,31.4,2,3
4316,1743,92.63,73.47,2,4
4317,45,84.32,48.98,2,4
4318,96,88.96,45.47,2,5
4319,124,90.58,41.73,2,5
4320,77,98.82,23.92,2,6
4321,0,112.0,5.75,2,6
4322,0,112.0,7.0,2,2
4323,0,112.0,16.67,2,6
4324,0,112.0,4.0,2,6
4325,0,112.0,12.0,2,2
4326,180,88.33,50.25,2,2
4327,1446,93.22,66.15,2,2
4328,301,88.56,31.91,2,3
4329,113,88.08,45.03,2,3
4330,62,91.37,24.12,2,3
4331,78,83.22,27.36,2,3
4332,105,98.65,25.0,2,4
4333,799,93.95,53.02,2,4
4334,369,93.0,57.08,2,4
4335,0,80.0,55.0,2,5
4336,14,82.4,22.08,2,5
4337,16,80.54,18.77,2,5
4338,49,91.71,56.41,2,3
4339,383,82.15,34.92,2,3
4340,44,83.05,35.26,2,3
4341,139,85.32,33.08,2,4
4342,347,84.96,38.0,2,4
4343,610,91.24,44.87,2,5
4344,1018,92.44,54.05,2,5
4345,266,88.82,39.77,2,5
4346,0,80.33,13.68,2,5
4347,0,82.83,20.32,2,6
4348,457,87.84,36.96,2,3
4349,2492,91.43,92.52,2,3
4350,294,87.33,85.4,2,5
4351,318,88.34,41.2,2,5
4352,306,87.15,53.74,2,5
4353,791,83.76,51.3,2,3
4354,200,87.04,37.14,2,3
4355,0,96.0,26.7,2,4
4356,867,89.7,54.93,2,4
4357,83,96.3,24.49,2,4
4358,2387,93.09,74.68,2,5
4359,1097,86.32,55.2,2,5
4360,1399,88.47,61.33,2,5
4361,257,92.57,61.28,2,5
4362,139,88.98,40.28,2,3
4363,3468,96.0,90.92,2,3
4364,0,80.0,51.0,2,4
4365,69,89.67,45.65,2,4
4366,15,85.19,39.38,2,4
4367,143,88.48,28.08,2,5
4368,35,83.22,22.88,2,5
4369,461,85.71,47.0,2,5
4370,1133,87.53,51.81,2,5
4371,365,84.74,35.69,2,6
4372,0,80.0,36.75,2,6
4373,118,84.59,39.09,2,3
4374,322,89.1,56.88,2,3
4375,391,86.4,40.46,2,4
4376,357,90.32,41.5,2,4
4377,491,92.14,49.69,2,5
4378,0,96.68,20.48,2,5
4379,35,88.62,23.64,2,6
4380,99,100.0,53.67,2,4
4381,65,86.53,29.83,2,4
4382,42,86.67,26.02,2,4
4383,79,86.4,60.09,2,4
4384,611,82.79,46.13,2,4
4385,396,80.0,54.38,2,4
4386,1379,84.67,57.28,2,5
4387,144,90.09,36.5,2,3
4388,216,86.52,59.12,2,3
4389,180,83.2,46.33,2,4
4390,926,88.0,53.73,2,4
4391,1531,100.23,50.05,2,4
4392,77,85.33,41.93,2,5
4393,49,95.0,44.27,2,5
4394,668,92.9,48.78,2,5
4395,0,112.0,12.0,2,6
4396,258,91.56,41.24,2,3
4397,1385,89.47,62.4,2,3
4398,54,100.54,19.77,2,4
4399,85,96.12,44.18,2,4
4400,291,87.33,95.25,2,5
4401,213,85.76,40.17,2,5
4402,199,81.07,27.85,2,5
4403,111,104.62,24.62,2,6
4404,0,112.0,4.67,2,6
4405,0,84.53,23.43,2,3
4406,140,90.24,31.03,2,3
4407,184,86.53,41.37,2,4
4408,66,81.85,30.41,2,4
4409,1524,90.48,72.62,2,4
4410,1068,83.12,43.13,2,4
4411,132,88.14,27.13,2,5
4412,2961,83.43,70.63,2,5
4413,2734,84.57,64.05,2,5
4414,1203,87.47,67.06,2,5
4415,0,112.0,2.5,2,6
4416,0,112.0,3.0,2,6
4417,2386,85.82,72.53,2,3
4418,1504,96.0,71.14,2,4
4419,758,88.0,47.78,2,4
4420,416,85.89,52.48,2,4
4421,372,90.55,42.58,2,4
4422,0,87.73,35.67,2,5
4423,787,92.44,71.92,2,5
4424,0,112.0,4.6,2,5
4425,0,96.0,29.5,2,3
4426,368,91.67,38.67,2,3
4427,1097,87.57,61.84,2,3
4428,134,88.05,38.28,2,4
4429,86,91.08,30.16,2,4
4430,262,85.57,46.34,2,3
4431,1513,84.0,61.88,2,4
4432,93,84.04,39.32,2,4
4433,373,86.83,45.17,2,4
4434,757,84.35,54.95,2,5
4435,1239,86.52,39.28,2,5
4436,1684,88.67,58.86,2,5
4437,60,94.96,23.71,2,3
4438,944,92.43,60.03,2,3
4439,1617,87.78,58.75,2,4
4440,1069,81.23,48.7,2,4
4441,0,90.5,17.5,2,5
4442,169,87.41,36.73,2,5
4443,20,88.18,26.63,2,5
4444,370,87.23,47.65,2,6
4445,0,112.0,13.0,2,6
4446,100,101.92,27.19,2,3
4447,33,83.51,34.31,2,3
4448,0,105.75,17.17,2,4
4449,1706,92.8,59.7,2,4
4450,0,80.0,18.33,2,5
4451,286,84.78,47.13,2,3
4452,392,85.5,45.5,2,3
4453,324,86.08,41.18,2,3
4454,43,81.45,39.36,2,4
4455,109,85.53,35.76,2,4
4456,0,82.8,32.95,2,4
4457,173,86.86,24.71,2,5
4458,1470,82.67,52.08,2,5
4459,0,80.0,43.5,2,3
4460,454,90.67,54.19,2,3
4461,909,92.0,71.58,2,3
4462,353,80.0,67.8,2,5
4463,308,96.0,72.88,2,5
4464,986,86.86,57.52,2,3
4465,2010,91.47,64.76,2,4
4466,277,90.67,51.78,2,4
4467,77,88.0,45.27,2,4
4468,30,88.73,35.14,2,4
4469,193,83.93,35.56,2,5
4470,0,81.76,13.81,2,5
4471,43,99.09,15.85,2,5
4472,0,91.23,23.31,2,6
4473,65,86.86,30.58,2,3
4474,235,84.33,41.34,2,3
4475,13,86.92,21.93,2,3
4476,177,93.09,62.48,2,4
4477,152,86.47,32.22,2,4
4478,79,93.33,37.67,2,4
4479,181,88.31,34.5,2,5
4480,11,83.88,20.86,2,5
4481,80,107.06,29.66,2,5
4482,0,81.6,16.1,2,3
4483,197,85.37,38.43,2,3
4484,1670,89.6,82.87,2,3
4485,0,96.5,23.6,2,4
4486,188,89.89,40.65,2,4
4487,0,85.89,35.6,2,4
4488,0,97.86,13.13,2,5
4489,3610,108.14,77.6,2,5
4490,0,94.27,23.5,2,5
4491,295,82.86,40.7,2,3
4492,196,84.0,34.56,2,3
4493,407,87.33,107.75,2,4
4494,2248,82.18,62.82,2,4
4495,0,80.44,37.25,2,4
4496,21,92.85,27.15,2,5
4497,341,87.35,29.78,2,5
4498,1567,83.43,69.63,2,4
4499,2087,82.67,60.0,2,4
4500,1748,92.42,49.65,2,4
4501,24,83.35,16.51,2,5
4502,59,83.1,24.18,2,5
4503,282,86.69,44.23,2,5
4504,162,86.16,39.45,2,5
4505,17,100.4,21.21,2,6
4506,0,112.0,5.0,2,6
4507,26,89.6,54.75,2,3
4508,280,90.78,44.57,2,3
4509,2069,85.05,73.08,2,3
4510,176,86.65,48.07,2,4
4511,456,88.0,42.45,2,4
4512,65,81.67,31.62,2,4
4513,0,106.62,23.9,2,4
4514,99,81.39,32.96,2,5
4515,40,82.0,27.1,2,5
4516,31,90.17,32.0,2,5
4517,1019,96.0,90.93,2,3
4518,2015,89.81,54.45,2,4
4519,275,85.57,45.97,2,4
4520,257,91.45,44.03,2,4
4521,0,96.42,17.21,2,4
4522,578,96.43,43.4,2,5
4523,3053,93.9,72.57,2,5
4524,110,92.18,30.1,2,5
4525,17,97.54,22.26,2,5
4526,12,100.54,19.12,2,6
4527,12,87.81,27.27,2,6
4528,0,112.0,9.5,2,6
4529,0,112.0,12.0,2,2
4530,0,112.0,2.0,2,3
4531,122,97.0,36.57,2,3
4532,372,83.05,40.29,2,3
4533,3674,88.62,86.82,2,3
4534,24,90.04,16.96,2,4
4535,81,83.63,26.81,2,4
4536,530,93.74,35.1,2,4
4537,1939,88.0,66.38,2,4
4538,61,96.21,27.3,2,5
4539,3906,101.82,90.43,2,5
4540,21,87.82,18.11,2,5
4541,98,112.74,39.56,2,5
4542,124,89.0,46.33,2,2
4543,1284,92.21,45.63,2,3
4544,1066,86.86,32.86,2,3
